Duration_Seconds,Min_IOPS
74.6800,29688.00
74.7000,29687.00
74.7100,29686.00
74.7300,29685.00
74.7400,29684.00
74.7600,29683.00
74.7700,29682.00
74.7900,29681.00
74.8000,29680.00
74.8200,29679.00
74.8300,29678.00
74.8500,29677.00
74.8600,29676.00
74.8800,29675.00
74.8900,29674.00
74.9100,29673.00
74.9200,29672.00
74.9400,29671.00
74.9500,29670.00
74.9700,29669.00
74.9800,29668.00
75.0000,29667.00
75.0100,29666.00
75.0200,29665.00
75.0400,29664.00
75.0500,29663.00
75.0700,29662.00
75.0900,29661.00
75.1000,29660.00
75.1200,29659.00
75.1300,29658.00
75.1500,29657.00
75.1600,29656.00
75.1800,29655.00
75.1900,29654.00
75.2100,29653.00
75.2200,29652.00
75.2300,29651.00
75.2500,29650.00
75.2600,29649.00
75.2800,29648.00
75.2900,29647.00
75.3100,29646.00
75.3200,29645.00
75.3400,29644.00
75.3500,29643.00
75.3700,29642.00
75.3800,29641.00
75.4000,29640.00
75.4200,29639.00
75.4300,29638.00
75.4500,29637.00
75.4600,29636.00
75.4800,29635.00
75.4900,29634.00
75.5000,29633.00
75.5200,29632.00
75.5300,29631.00
75.5500,29630.00
75.5700,29629.00
75.5800,29628.00
75.5900,29627.00
75.6100,29626.00
75.6200,29625.00
75.6400,29624.00
75.6500,29623.00
75.6700,29622.00
75.6800,29621.00
75.6900,29620.00
75.7100,29619.00
75.7200,29618.00
75.7300,29617.00
75.7500,29616.00
75.7600,29615.00
75.7800,29614.00
75.7900,29613.00
75.8100,29612.00
75.8200,29611.00
75.8400,29610.00
75.8500,29609.00
75.8600,29608.00
75.8800,29607.00
75.8900,29606.00
75.9100,29605.00
75.9200,29604.00
75.9300,29603.00
75.9500,29602.00
75.9600,29601.00
75.9800,29600.00
75.9900,29599.00
76.0100,29598.00
76.0200,29597.00
76.0400,29596.00
76.0500,29595.00
76.0700,29594.00
76.0800,29593.00
76.1000,29592.00
76.1100,29591.00
76.1300,29590.00
76.1400,29589.00
76.1500,29588.00
76.1700,29587.00
76.1900,29586.00
76.2000,29585.00
76.2200,29584.00
76.2300,29583.00
76.2500,29582.00
76.2600,29581.00
76.2800,29580.00
76.2900,29579.00
76.3100,29578.00
76.3200,29577.00
76.3400,29576.00
76.3500,29575.00
76.3700,29574.00
76.3800,29573.00
76.4000,29572.00
76.4100,29571.00
76.4300,29570.00
76.4400,29569.00
76.4600,29568.00
76.4700,29567.00
76.4900,29566.00
76.5000,29565.00
76.5200,29564.00
76.5300,29563.00
76.5500,29562.00
76.5600,29561.00
76.5800,29560.00
76.5900,29559.00
76.6100,29558.00
76.6200,29557.00
76.6400,29556.00
76.6500,29555.00
76.6700,29554.00
76.6800,29553.00
76.7000,29552.00
76.7100,29551.00
76.7200,29550.00
76.7400,29549.00
76.7500,29548.00
76.7700,29547.00
76.7800,29546.00
76.8000,29545.00
76.8100,29544.00
76.8200,29543.00
76.8400,29542.00
76.8500,29541.00
76.8700,29540.00
76.8800,29539.00
76.9000,29538.00
76.9100,29537.00
76.9300,29536.00
76.9400,29535.00
76.9600,29534.00
76.9700,29533.00
76.9900,29532.00
77.0000,29531.00
77.0200,29530.00
77.0300,29529.00
77.0400,29528.00
77.0600,29527.00
77.0700,29526.00
77.0900,29525.00
77.1000,29524.00
77.1200,29523.00
77.1300,29522.00
77.1500,29521.00
77.1600,29520.00
77.1800,29519.00
77.1900,29518.00
77.2100,29517.00
77.2200,29516.00
77.2300,29515.00
77.2500,29514.00
77.2700,29513.00
77.2800,29512.00
77.2900,29511.00
77.3100,29510.00
77.3200,29509.00
77.3400,29508.00
77.3500,29507.00
77.3700,29506.00
77.3800,29505.00
77.4000,29504.00
77.4100,29503.00
77.4200,29502.00
77.4400,29501.00
77.4500,29500.00
77.4700,29499.00
77.4800,29498.00
77.4900,29497.00
77.5100,29496.00
77.5200,29495.00
77.5400,29494.00
77.5500,29493.00
77.5700,29492.00
77.5800,29491.00
77.6000,29490.00
77.6100,29489.00
77.6200,29488.00
77.6400,29487.00
77.6600,29486.00
77.6700,29485.00
77.6800,29484.00
77.7000,29483.00
77.7100,29482.00
77.7300,29481.00
77.7400,29480.00
77.7500,29479.00
77.7700,29478.00
77.7800,29477.00
77.8000,29476.00
77.8100,29475.00
77.8200,29474.00
77.8400,29473.00
77.8500,29472.00
77.8700,29471.00
77.8800,29470.00
77.8900,29469.00
77.9100,29468.00
77.9200,29467.00
77.9400,29466.00
77.9500,29465.00
77.9600,29464.00
77.9800,29463.00
77.9900,29462.00
78.0100,29461.00
78.0200,29460.00
78.0400,29459.00
78.0500,29458.00
78.0700,29457.00
78.0800,29456.00
78.1000,29455.00
78.1100,29454.00
78.1300,29453.00
78.1400,29452.00
78.1500,29451.00
78.1700,29450.00
78.1800,29449.00
78.2000,29448.00
78.2100,29447.00
78.2300,29446.00
78.2400,29445.00
78.2500,29444.00
78.2700,29443.00
78.2800,29442.00
78.3000,29441.00
78.3100,29440.00
78.3200,29439.00
78.3400,29438.00
78.3500,29437.00
78.3700,29436.00
78.3800,29435.00
78.4000,29434.00
78.4100,29433.00
78.4300,29432.00
78.4400,29431.00
78.4600,29430.00
78.4700,29429.00
78.4900,29428.00
78.5000,29427.00
78.5100,29426.00
78.5300,29425.00
78.5400,29424.00
78.5500,29423.00
78.5700,29422.00
78.5800,29421.00
78.5900,29420.00
78.6100,29419.00
78.6200,29418.00
78.6400,29417.00
78.6500,29416.00
78.6700,29415.00
78.6800,29414.00
78.6900,29413.00
78.7100,29412.00
78.7200,29411.00
78.7400,29410.00
78.7500,29409.00
78.7700,29408.00
78.7800,29407.00
78.8000,29406.00
78.8100,29405.00
78.8200,29404.00
78.8400,29403.00
78.8500,29402.00
78.8700,29401.00
78.8800,29400.00
78.8900,29399.00
78.9100,29398.00
78.9200,29397.00
78.9400,29396.00
78.9500,29395.00
78.9700,29394.00
78.9800,29393.00
78.9900,29392.00
79.0100,29391.00
79.0200,29390.00
79.0300,29389.00
79.0500,29388.00
79.0600,29387.00
79.0800,29386.00
79.0900,29385.00
79.1100,29384.00
79.1200,29383.00
79.1400,29382.00
79.1500,29381.00
79.1600,29380.00
79.1800,29379.00
79.1900,29378.00
79.2100,29377.00
79.2200,29376.00
79.2400,29375.00
79.2500,29374.00
79.2700,29373.00
79.2800,29372.00
79.3000,29371.00
79.3100,29370.00
79.3200,29369.00
79.3400,29368.00
79.3500,29367.00
79.3700,29366.00
79.3800,29365.00
79.4000,29364.00
79.4100,29363.00
79.4200,29362.00
79.4400,29361.00
79.4500,29360.00
79.4700,29359.00
79.4800,29358.00
79.5000,29357.00
79.5100,29356.00
79.5300,29355.00
79.5400,29354.00
79.5600,29353.00
79.5700,29352.00
79.5800,29351.00
79.6000,29350.00
79.6100,29349.00
79.6200,29348.00
79.6400,29347.00
79.6500,29346.00
79.6700,29345.00
79.6800,29344.00
79.6900,29343.00
79.7100,29342.00
79.7200,29341.00
79.7400,29340.00
79.7500,29339.00
79.7600,29338.00
79.7800,29337.00
79.7900,29336.00
79.8000,29335.00
79.8200,29334.00
79.8300,29333.00
79.8400,29332.00
79.8600,29331.00
79.8700,29330.00
79.8800,29329.00
79.9000,29328.00
79.9100,29327.00
79.9300,29326.00
79.9400,29325.00
79.9600,29324.00
79.9700,29323.00
79.9900,29322.00
80.0000,29321.00
80.0100,29320.00
80.0300,29319.00
80.0400,29318.00
80.0500,29317.00
80.0700,29316.00
80.0800,29315.00
80.0900,29314.00
80.1100,29313.00
80.1200,29312.00
80.1400,29311.00
80.1500,29310.00
80.1600,29309.00
80.1800,29308.00
80.1900,29307.00
80.2000,29306.00
80.2200,29305.00
80.2300,29304.00
80.2400,29303.00
80.2600,29302.00
80.2700,29301.00
80.2900,29300.00
80.3000,29299.00
80.3200,29298.00
80.3300,29297.00
80.3400,29296.00
80.3600,29295.00
80.3700,29294.00
80.3800,29293.00
80.4000,29292.00
80.4100,29291.00
80.4300,29290.00
80.4400,29289.00
80.4500,29288.00
80.4700,29287.00
80.4800,29286.00
80.4900,29285.00
80.5100,29284.00
80.5200,29283.00
80.5300,29282.00
80.5400,29281.00
80.5600,29280.00
80.5700,29279.00
80.5900,29278.00
80.6000,29277.00
80.6100,29276.00
80.6300,29275.00
80.6400,29274.00
80.6500,29273.00
80.6700,29272.00
80.6800,29271.00
80.7000,29270.00
80.7100,29269.00
80.7300,29268.00
80.7400,29267.00
80.7500,29266.00
80.7600,29265.00
80.7800,29264.00
80.7900,29263.00
80.8000,29262.00
80.8200,29261.00
80.8300,29260.00
80.8500,29259.00
80.8600,29258.00
80.8700,29257.00
80.8900,29256.00
80.9000,29255.00
80.9100,29254.00
80.9300,29253.00
80.9400,29252.00
80.9500,29251.00
80.9700,29250.00
80.9800,29249.00
80.9900,29248.00
81.0100,29247.00
81.0200,29246.00
81.0400,29245.00
81.0500,29244.00
81.0600,29243.00
81.0800,29242.00
81.0900,29241.00
81.1100,29240.00
81.1200,29239.00
81.1300,29238.00
81.1500,29237.00
81.1600,29236.00
81.1800,29235.00
81.1900,29234.00
81.2000,29233.00
81.2200,29232.00
81.2300,29231.00
81.2400,29230.00
81.2600,29229.00
81.2700,29228.00
81.2900,29227.00
81.3000,29226.00
81.3100,29225.00
81.3200,29224.00
81.3400,29223.00
81.3500,29222.00
81.3600,29221.00
81.3800,29220.00
81.3900,29219.00
81.4100,29218.00
81.4200,29217.00
81.4300,29216.00
81.4400,29215.00
81.4600,29214.00
81.4700,29213.00
81.4900,29212.00
81.5000,29211.00
81.5100,29210.00
81.5300,29209.00
81.5400,29208.00
81.5600,29207.00
81.5700,29206.00
81.5800,29205.00
81.6000,29204.00
81.6100,29203.00
81.6200,29202.00
81.6400,29201.00
81.6500,29200.00
81.6600,29199.00
81.6800,29198.00
81.6900,29197.00
81.7100,29196.00
81.7200,29195.00
81.7300,29194.00
81.7500,29193.00
81.7600,29192.00
81.7800,29191.00
81.7900,29190.00
81.8000,29189.00
81.8200,29188.00
81.8300,29187.00
81.8500,29186.00
81.8600,29185.00
81.8700,29184.00
81.8900,29183.00
81.9000,29182.00
81.9100,29181.00
81.9300,29180.00
81.9400,29179.00
81.9500,29178.00
81.9700,29177.00
81.9800,29176.00
81.9900,29175.00
82.0100,29174.00
82.0200,29173.00
82.0300,29172.00
82.0500,29171.00
82.0600,29170.00
82.0700,29169.00
82.0900,29168.00
82.1000,29167.00
82.1200,29166.00
82.1300,29165.00
82.1400,29164.00
82.1600,29163.00
82.1700,29162.00
82.1800,29161.00
82.2000,29160.00
82.2100,29159.00
82.2200,29158.00
82.2400,29157.00
82.2500,29156.00
82.2700,29155.00
82.2800,29154.00
82.2900,29153.00
82.3000,29152.00
82.3200,29151.00
82.3300,29150.00
82.3400,29149.00
82.3600,29148.00
82.3700,29147.00
82.3800,29146.00
82.3900,29145.00
82.4100,29144.00
82.4200,29143.00
82.4300,29142.00
82.4500,29141.00
82.4600,29140.00
82.4700,29139.00
82.4900,29138.00
82.5000,29137.00
82.5100,29136.00
82.5300,29135.00
82.5400,29134.00
82.5500,29133.00
82.5700,29132.00
82.5800,29131.00
82.5900,29130.00
82.6100,29129.00
82.6200,29128.00
82.6300,29127.00
82.6500,29126.00
82.6600,29125.00
82.6800,29124.00
82.6900,29123.00
82.7000,29122.00
82.7200,29121.00
82.7300,29120.00
82.7400,29119.00
82.7600,29118.00
82.7700,29117.00
82.7800,29116.00
82.8000,29115.00
82.8100,29114.00
82.8200,29113.00
82.8400,29112.00
82.8500,29111.00
82.8600,29110.00
82.8800,29109.00
82.8900,29108.00
82.9000,29107.00
82.9200,29106.00
82.9300,29105.00
82.9400,29104.00
82.9600,29103.00
82.9700,29102.00
82.9800,29101.00
83.0000,29100.00
83.0100,29099.00
83.0200,29098.00
83.0300,29097.00
83.0500,29096.00
83.0600,29095.00
83.0800,29094.00
83.0900,29093.00
83.1000,29092.00
83.1100,29091.00
83.1300,29090.00
83.1400,29089.00
83.1500,29088.00
83.1700,29087.00
83.1800,29086.00
83.1900,29085.00
83.2100,29084.00
83.2200,29083.00
83.2300,29082.00
83.2500,29081.00
83.2600,29080.00
83.2700,29079.00
83.2800,29078.00
83.3000,29077.00
83.3100,29076.00
83.3300,29075.00
83.3400,29074.00
83.3500,29073.00
83.3700,29072.00
83.3800,29071.00
83.3900,29070.00
83.4100,29069.00
83.4200,29068.00
83.4300,29067.00
83.4500,29066.00
83.4600,29065.00
83.4700,29064.00
83.4900,29063.00
83.5000,29062.00
83.5100,29061.00
83.5300,29060.00
83.5400,29059.00
83.5500,29058.00
83.5700,29057.00
83.5800,29056.00
83.5900,29055.00
83.6000,29054.00
83.6200,29053.00
83.6300,29052.00
83.6400,29051.00
83.6600,29050.00
83.6700,29049.00
83.6800,29048.00
83.7000,29047.00
83.7100,29046.00
83.7200,29045.00
83.7400,29044.00
83.7500,29043.00
83.7600,29042.00
83.7800,29041.00
83.7900,29040.00
83.8000,29039.00
83.8100,29038.00
83.8300,29037.00
83.8400,29036.00
83.8600,29035.00
83.8700,29034.00
83.8800,29033.00
83.8900,29032.00
83.9100,29031.00
83.9200,29030.00
83.9300,29029.00
83.9400,29028.00
83.9600,29027.00
83.9700,29026.00
83.9800,29025.00
84.0000,29024.00
84.0100,29023.00
84.0200,29022.00
84.0400,29021.00
84.0500,29020.00
84.0600,29019.00
84.0800,29018.00
84.0900,29017.00
84.1000,29016.00
84.1100,29015.00
84.1300,29014.00
84.1400,29013.00
84.1600,29012.00
84.1700,29011.00
84.1800,29010.00
84.1900,29009.00
84.2100,29008.00
84.2200,29007.00
84.2400,29006.00
84.2500,29005.00
84.2600,29004.00
84.2800,29003.00
84.2900,29002.00
84.3000,29001.00
84.3100,29000.00
84.3300,28999.00
84.3400,28998.00
84.3500,28997.00
84.3700,28996.00
84.3800,28995.00
84.3900,28994.00
84.4100,28993.00
84.4200,28992.00
84.4300,28991.00
84.4400,28990.00
84.4600,28989.00
84.4700,28988.00
84.4800,28987.00
84.4900,28986.00
84.5100,28985.00
84.5200,28984.00
84.5300,28983.00
84.5500,28982.00
84.5600,28981.00
84.5700,28980.00
84.5900,28979.00
84.6000,28978.00
84.6100,28977.00
84.6200,28976.00
84.6400,28975.00
84.6500,28974.00
84.6600,28973.00
84.6700,28972.00
84.6900,28971.00
84.7000,28970.00
84.7100,28969.00
84.7300,28968.00
84.7400,28967.00
84.7500,28966.00
84.7600,28965.00
84.7800,28964.00
84.7900,28963.00
84.8000,28962.00
84.8200,28961.00
84.8300,28960.00
84.8400,28959.00
84.8600,28958.00
84.8700,28957.00
84.8800,28956.00
84.9000,28955.00
84.9100,28954.00
84.9200,28953.00
84.9400,28952.00
84.9500,28951.00
84.9600,28950.00
84.9800,28949.00
84.9900,28948.00
85.0000,28947.00
85.0100,28946.00
85.0300,28945.00
85.0400,28944.00
85.0500,28943.00
85.0700,28942.00
85.0800,28941.00
85.0900,28940.00
85.1100,28939.00
85.1200,28938.00
85.1300,28937.00
85.1500,28936.00
85.1600,28935.00
85.1700,28934.00
85.1800,28933.00
85.2000,28932.00
85.2100,28931.00
85.2200,28930.00
85.2300,28929.00
85.2500,28928.00
85.2600,28927.00
85.2700,28926.00
85.2900,28925.00
85.3000,28924.00
85.3100,28923.00
85.3200,28922.00
85.3400,28921.00
85.3500,28920.00
85.3600,28919.00
85.3800,28918.00
85.3900,28917.00
85.4000,28916.00
85.4100,28915.00
85.4300,28914.00
85.4400,28913.00
85.4500,28912.00
85.4700,28911.00
85.4800,28910.00
85.4900,28909.00
85.5000,28908.00
85.5200,28907.00
85.5300,28906.00
85.5400,28905.00
85.5600,28904.00
85.5700,28903.00
85.5800,28902.00
85.6000,28901.00
85.6100,28900.00
85.6200,28899.00
85.6400,28898.00
85.6500,28897.00
85.6600,28896.00
85.6700,28895.00
85.6900,28894.00
85.7000,28893.00
85.7100,28892.00
85.7300,28891.00
85.7400,28890.00
85.7500,28889.00
85.7700,28888.00
85.7800,28887.00
85.7900,28886.00
85.8000,28885.00
85.8100,28884.00
85.8300,28883.00
85.8400,28882.00
85.8500,28881.00
85.8700,28880.00
85.8800,28879.00
85.8900,28878.00
85.9000,28877.00
85.9200,28876.00
85.9300,28875.00
85.9400,28874.00
85.9500,28873.00
85.9600,28872.00
85.9800,28871.00
85.9900,28870.00
86.0000,28869.00
86.0100,28868.00
86.0200,28867.00
86.0400,28866.00
86.0500,28865.00
86.0600,28864.00
86.0700,28863.00
86.0900,28862.00
86.1000,28861.00
86.1100,28860.00
86.1200,28859.00
86.1400,28858.00
86.1500,28857.00
86.1600,28856.00
86.1700,28855.00
86.1800,28854.00
86.2000,28853.00
86.2100,28852.00
86.2200,28851.00
86.2300,28850.00
86.2500,28849.00
86.2600,28848.00
86.2700,28847.00
86.2800,28846.00
86.3000,28845.00
86.3100,28844.00
86.3200,28843.00
86.3400,28842.00
86.3500,28841.00
86.3600,28840.00
86.3700,28839.00
86.3800,28838.00
86.4000,28837.00
86.4100,28836.00
86.4200,28835.00
86.4400,28834.00
86.4500,28833.00
86.4600,28832.00
86.4700,28831.00
86.4900,28830.00
86.5000,28829.00
86.5100,28828.00
86.5200,28827.00
86.5400,28826.00
86.5500,28825.00
86.5600,28824.00
86.5800,28823.00
86.5900,28822.00
86.6000,28821.00
86.6100,28820.00
86.6300,28819.00
86.6400,28818.00
86.6500,28817.00
86.6600,28816.00
86.6800,28815.00
86.6900,28814.00
86.7000,28813.00
86.7200,28812.00
86.7300,28811.00
86.7400,28810.00
86.7500,28809.00
86.7700,28808.00
86.7800,28807.00
86.7900,28806.00
86.8000,28805.00
86.8100,28804.00
86.8200,28803.00
86.8400,28802.00
86.8500,28801.00
86.8600,28800.00
86.8800,28799.00
86.8900,28798.00
86.9000,28797.00
86.9100,28796.00
86.9300,28795.00
86.9400,28794.00
86.9500,28793.00
86.9600,28792.00
86.9700,28791.00
86.9900,28790.00
87.0000,28789.00
87.0100,28788.00
87.0200,28787.00
87.0400,28786.00
87.0500,28785.00
87.0600,28784.00
87.0700,28783.00
87.0900,28782.00
87.1000,28781.00
87.1100,28780.00
87.1300,28779.00
87.1400,28778.00
87.1500,28777.00
87.1600,28776.00
87.1800,28775.00
87.1900,28774.00
87.2000,28773.00
87.2100,28772.00
87.2300,28771.00
87.2400,28770.00
87.2500,28769.00
87.2600,28768.00
87.2800,28767.00
87.2900,28766.00
87.3000,28765.00
87.3100,28764.00
87.3200,28763.00
87.3400,28762.00
87.3500,28761.00
87.3600,28760.00
87.3700,28759.00
87.3800,28758.00
87.3900,28757.00
87.4100,28756.00
87.4200,28755.00
87.4300,28754.00
87.4400,28753.00
87.4500,28752.00
87.4700,28751.00
87.4800,28750.00
87.4900,28749.00
87.5000,28748.00
87.5100,28747.00
87.5300,28746.00
87.5400,28745.00
87.5500,28744.00
87.5600,28743.00
87.5700,28742.00
87.5800,28741.00
87.5900,28740.00
87.6000,28739.00
87.6200,28738.00
87.6300,28737.00
87.6400,28736.00
87.6500,28735.00
87.6700,28734.00
87.6800,28733.00
87.6900,28732.00
87.7000,28731.00
87.7100,28730.00
87.7300,28729.00
87.7400,28728.00
87.7500,28727.00
87.7600,28726.00
87.7800,28725.00
87.7900,28724.00
87.8000,28723.00
87.8100,28722.00
87.8200,28721.00
87.8400,28720.00
87.8500,28719.00
87.8600,28718.00
87.8700,28717.00
87.8900,28716.00
87.9000,28715.00
87.9100,28714.00
87.9200,28713.00
87.9300,28712.00
87.9500,28711.00
87.9600,28710.00
87.9700,28709.00
87.9800,28708.00
88.0000,28707.00
88.0100,28706.00
88.0200,28705.00
88.0400,28704.00
88.0500,28703.00
88.0600,28702.00
88.0700,28701.00
88.0800,28700.00
88.0900,28699.00
88.1100,28698.00
88.1200,28697.00
88.1300,28696.00
88.1400,28695.00
88.1500,28694.00
88.1700,28693.00
88.1800,28692.00
88.1900,28691.00
88.2000,28690.00
88.2200,28689.00
88.2300,28688.00
88.2400,28687.00
88.2500,28686.00
88.2600,28685.00
88.2800,28684.00
88.2900,28683.00
88.3000,28682.00
88.3100,28681.00
88.3200,28680.00
88.3300,28679.00
88.3500,28678.00
88.3600,28677.00
88.3700,28676.00
88.3800,28675.00
88.4000,28674.00
88.4100,28673.00
88.4200,28672.00
88.4300,28671.00
88.4400,28670.00
88.4500,28669.00
88.4700,28668.00
88.4800,28667.00
88.4900,28666.00
88.5000,28665.00
88.5100,28664.00
88.5300,28663.00
88.5400,28662.00
88.5500,28661.00
88.5600,28660.00
88.5800,28659.00
88.5900,28658.00
88.6000,28657.00
88.6100,28656.00
88.6200,28655.00
88.6300,28654.00
88.6500,28653.00
88.6600,28652.00
88.6700,28651.00
88.6800,28650.00
88.7000,28649.00
88.7100,28648.00
88.7200,28647.00
88.7300,28646.00
88.7400,28645.00
88.7500,28644.00
88.7700,28643.00
88.7800,28642.00
88.7900,28641.00
88.8000,28640.00
88.8100,28639.00
88.8300,28638.00
88.8400,28637.00
88.8500,28636.00
88.8600,28635.00
88.8800,28634.00
88.8900,28633.00
88.9000,28632.00
88.9100,28631.00
88.9200,28630.00
88.9400,28629.00
88.9500,28628.00
88.9600,28627.00
88.9700,28626.00
88.9900,28625.00
89.0000,28624.00
89.0100,28623.00
89.0200,28622.00
89.0300,28621.00
89.0400,28620.00
89.0500,28619.00
89.0700,28618.00
89.0800,28617.00
89.0900,28616.00
89.1000,28615.00
89.1100,28614.00
89.1300,28613.00
89.1400,28612.00
89.1500,28611.00
89.1600,28610.00
89.1700,28609.00
89.1800,28608.00
89.2000,28607.00
89.2100,28606.00
89.2200,28605.00
89.2300,28604.00
89.2400,28603.00
89.2500,28602.00
89.2700,28601.00
89.2800,28600.00
89.2900,28599.00
89.3000,28598.00
89.3100,28597.00
89.3200,28596.00
89.3400,28595.00
89.3500,28594.00
89.3600,28593.00
89.3700,28592.00
89.3800,28591.00
89.4000,28590.00
89.4100,28589.00
89.4200,28588.00
89.4300,28587.00
89.4400,28586.00
89.4500,28585.00
89.4700,28584.00
89.4800,28583.00
89.4900,28582.00
89.5000,28581.00
89.5200,28580.00
89.5300,28579.00
89.5400,28578.00
89.5500,28577.00
89.5600,28576.00
89.5800,28575.00
89.5900,28574.00
89.6000,28573.00
89.6100,28572.00
89.6200,28571.00
89.6400,28570.00
89.6500,28569.00
89.6600,28568.00
89.6700,28567.00
89.6800,28566.00
89.7000,28565.00
89.7100,28564.00
89.7200,28563.00
89.7300,28562.00
89.7400,28561.00
89.7500,28560.00
89.7600,28559.00
89.7700,28558.00
89.7900,28557.00
89.8000,28556.00
89.8100,28555.00
89.8200,28554.00
89.8300,28553.00
89.8400,28552.00
89.8500,28551.00
89.8600,28550.00
89.8700,28549.00
89.8900,28548.00
89.9000,28547.00
89.9100,28546.00
89.9200,28545.00
89.9300,28544.00
89.9400,28543.00
89.9500,28542.00
89.9700,28541.00
89.9800,28540.00
89.9900,28539.00
90.0000,28538.00
90.0100,28537.00
90.0200,28536.00
90.0300,28535.00
90.0500,28534.00
90.0600,28533.00
90.0700,28532.00
90.0800,28531.00
90.0900,28530.00
90.1000,28529.00
90.1200,28528.00
90.1300,28527.00
90.1400,28526.00
90.1500,28525.00
90.1600,28524.00
90.1700,28523.00
90.1900,28522.00
90.2000,28521.00
90.2100,28520.00
90.2200,28519.00
90.2300,28518.00
90.2500,28517.00
90.2600,28516.00
90.2700,28515.00
90.2800,28514.00
90.2900,28513.00
90.3000,28512.00
90.3100,28511.00
90.3200,28510.00
90.3400,28509.00
90.3500,28508.00
90.3600,28507.00
90.3700,28506.00
90.3800,28505.00
90.3900,28504.00
90.4000,28503.00
90.4200,28502.00
90.4300,28501.00
90.4400,28500.00
90.4500,28499.00
90.4600,28498.00
90.4800,28497.00
90.4900,28496.00
90.5000,28495.00
90.5100,28494.00
90.5200,28493.00
90.5300,28492.00
90.5500,28491.00
90.5600,28490.00
90.5700,28489.00
90.5800,28488.00
90.5900,28487.00
90.6000,28486.00
90.6100,28485.00
90.6300,28484.00
90.6400,28483.00
90.6500,28482.00
90.6600,28481.00
90.6700,28480.00
90.6800,28479.00
90.6900,28478.00
90.7100,28477.00
90.7200,28476.00
90.7300,28475.00
90.7400,28474.00
90.7500,28473.00
90.7600,28472.00
90.7700,28471.00
90.7800,28470.00
90.7900,28469.00
90.8100,28468.00
90.8200,28467.00
90.8300,28466.00
90.8400,28465.00
90.8500,28464.00
90.8600,28463.00
90.8700,28462.00
90.8900,28461.00
90.9000,28460.00
90.9100,28459.00
90.9200,28458.00
90.9300,28457.00
90.9400,28456.00
90.9600,28455.00
90.9700,28454.00
90.9800,28453.00
90.9900,28452.00
91.0000,28451.00
91.0100,28450.00
91.0200,28449.00
91.0400,28448.00
91.0500,28447.00
91.0600,28446.00
91.0700,28445.00
91.0800,28444.00
91.1000,28443.00
91.1100,28442.00
91.1200,28441.00
91.1300,28440.00
91.1400,28439.00
91.1500,28438.00
91.1600,28437.00
91.1700,28436.00
91.1800,28435.00
91.1900,28434.00
91.2000,28433.00
91.2200,28432.00
91.2300,28431.00
91.2400,28430.00
91.2500,28429.00
91.2600,28428.00
91.2700,28427.00
91.2900,28426.00
91.3000,28425.00
91.3100,28424.00
91.3200,28423.00
91.3300,28422.00
91.3400,28421.00
91.3500,28420.00
91.3700,28419.00
91.3800,28418.00
91.3900,28417.00
91.4000,28416.00
91.4200,28415.00
91.4300,28414.00
91.4400,28413.00
91.4500,28412.00
91.4600,28411.00
91.4700,28410.00
91.4800,28409.00
91.4900,28408.00
91.5000,28407.00
91.5100,28406.00
91.5200,28405.00
91.5300,28404.00
91.5500,28403.00
91.5600,28402.00
91.5700,28401.00
91.5800,28400.00
91.5900,28399.00
91.6000,28398.00
91.6100,28397.00
91.6200,28396.00
91.6300,28395.00
91.6400,28394.00
91.6500,28393.00
91.6700,28392.00
91.6800,28391.00
91.6900,28390.00
91.7000,28389.00
91.7100,28388.00
91.7200,28387.00
91.7300,28386.00
91.7500,28385.00
91.7600,28384.00
91.7700,28383.00
91.7800,28382.00
91.7900,28381.00
91.8100,28380.00
91.8200,28379.00
91.8300,28378.00
91.8400,28377.00
91.8500,28376.00
91.8600,28375.00
91.8700,28374.00
91.8800,28373.00
91.8900,28372.00
91.9100,28371.00
91.9200,28370.00
91.9300,28369.00
91.9400,28368.00
91.9500,28367.00
91.9600,28366.00
91.9700,28365.00
91.9800,28364.00
92.0000,28363.00
92.0100,28362.00
92.0200,28361.00
92.0300,28360.00
92.0400,28359.00
92.0500,28358.00
92.0600,28357.00
92.0700,28356.00
92.0800,28355.00
92.0900,28354.00
92.1000,28353.00
92.1100,28352.00
92.1200,28351.00
92.1300,28350.00
92.1400,28349.00
92.1600,28348.00
92.1700,28347.00
92.1800,28346.00
92.1900,28345.00
92.2000,28344.00
92.2100,28343.00
92.2200,28342.00
92.2300,28341.00
92.2500,28340.00
92.2600,28339.00
92.2700,28338.00
92.2800,28337.00
92.2900,28336.00
92.3000,28335.00
92.3100,28334.00
92.3200,28333.00
92.3300,28332.00
92.3400,28331.00
92.3500,28330.00
92.3700,28329.00
92.3800,28328.00
92.3900,28327.00
92.4000,28326.00
92.4100,28325.00
92.4200,28324.00
92.4300,28323.00
92.4400,28322.00
92.4500,28321.00
92.4600,28320.00
92.4700,28319.00
92.4800,28318.00
92.4900,28317.00
92.5100,28316.00
92.5200,28315.00
92.5300,28314.00
92.5400,28313.00
92.5500,28312.00
92.5600,28311.00
92.5700,28310.00
92.5900,28309.00
92.6000,28308.00
92.6100,28307.00
92.6200,28306.00
92.6300,28305.00
92.6400,28304.00
92.6600,28303.00
92.6700,28302.00
92.6800,28301.00
92.6900,28300.00
92.7000,28299.00
92.7100,28298.00
92.7200,28297.00
92.7300,28296.00
92.7400,28295.00
92.7500,28294.00
92.7700,28293.00
92.7800,28292.00
92.7900,28291.00
